nbMots,sumLongueurMot,sumB10,frequence0,frequence1,nbPrefixeSelf,isCode
7,25,70,0.4,0.6,8,0
10,36,95,0.4722222222222222,0.5277777777777778,9,0
1,6,41,0.5,0.5,0,1
9,29,150,0.4827586206896552,0.5172413793103449,15,0
5,23,166,0.2608695652173913,0.7391304347826086,2,0
10,46,206,0.5,0.5,4,0
2,8,127,0.125,0.875,0,1
7,34,177,0.4411764705882353,0.5588235294117647,3,0
1,4,3,0.5,0.5,0,1
9,38,309,0.3684210526315789,0.631578947368421,7,0
1,2,1,0.5,0.5,0,1
6,31,236,0.5483870967741935,0.45161290322580644,0,1
1,7,70,0.5714285714285714,0.42857142857142855,0,1
1,3,3,0.3333333333333333,0.6666666666666666,0,1
7,33,149,0.45454545454545453,0.5454545454545454,3,0
6,20,159,0.35,0.65,6,0
7,27,40,0.5925925925925926,0.4074074074074074,5,0
8,29,95,0.5172413793103449,0.4827586206896552,10,0
7,21,30,0.6190476190476191,0.38095238095238093,6,0
10,37,91,0.4864864864864865,0.5135135135135135,8,0
9,38,155,0.5,0.5,10,0
4,7,8,0.42857142857142855,0.5714285714285714,2,0
4,12,40,0.5833333333333334,0.4166666666666667,6,1
4,14,117,0.42857142857142855,0.5714285714285714,1,1
6,33,104,0.5757575757575758,0.42424242424242425,0,1
2,11,24,0.6363636363636364,0.36363636363636365,0,1
2,7,31,0.2857142857142857,0.7142857142857143,0,1
10,31,70,0.41935483870967744,0.5806451612903226,11,0
1,4,2,0.75,0.25,0,1
7,28,164,0.42857142857142855,0.5714285714285714,4,0
5,18,105,0.5555555555555556,0.4444444444444444,2,0
2,8,24,0.75,0.25,0,1
9,35,167,0.5142857142857142,0.4857142857142857,7,0
6,19,28,0.47368421052631576,0.5263157894736842,6,0
5,13,36,0.3076923076923077,0.6923076923076923,6,0
9,49,339,0.5714285714285714,0.42857142857142855,4,0
3,15,79,0.5333333333333333,0.4666666666666667,2,1
7,25,100,0.48,0.52,6,0
4,20,60,0.8,0.2,2,0
5,19,14,0.7368421052631579,0.2631578947368421,4,0
6,14,34,0.42857142857142855,0.5714285714285714,17,0
4,19,139,0.631578947368421,0.3684210526315789,2,1
3,10,13,0.5,0.5,1,1
8,36,200,0.3888888888888889,0.6111111111111112,3,0
1,6,49,0.5,0.5,0,1
9,30,187,0.4666666666666667,0.5333333333333333,13,0
7,22,149,0.5,0.5,10,0
3,9,12,0.5555555555555556,0.4444444444444444,0,1
2,10,71,0.3,0.7,1,1
2,6,12,0.3333333333333333,0.6666666666666666,2,1
7,22,96,0.5909090909090909,0.4090909090909091,9,0
10,47,171,0.5319148936170213,0.46808510638297873,10,0
8,32,207,0.4375,0.5625,5,0
9,43,237,0.46511627906976744,0.5348837209302325,5,0
10,46,158,0.5217391304347826,0.4782608695652174,2,1
9,36,188,0.4444444444444444,0.5555555555555556,12,0
1,1,1,0.0,1.0,0,1
10,49,254,0.4897959183673469,0.5102040816326531,3,0
6,22,48,0.45454545454545453,0.5454545454545454,5,0
8,30,67,0.5,0.5,5,0
6,23,84,0.5217391304347826,0.4782608695652174,1,1
8,31,211,0.5161290322580645,0.4838709677419355,14,0
3,6,10,0.16666666666666666,0.8333333333333334,1,0
10,45,265,0.5555555555555556,0.4444444444444444,13,0
4,20,193,0.5,0.5,0,1
10,43,226,0.4883720930232558,0.5116279069767442,13,0
10,34,73,0.5294117647058824,0.47058823529411764,15,0
8,33,149,0.5757575757575758,0.42424242424242425,10,0
9,39,154,0.46153846153846156,0.5384615384615384,8,0
3,15,91,0.6,0.4,1,1
3,11,9,0.8181818181818182,0.18181818181818182,1,0
9,36,65,0.5277777777777778,0.4722222222222222,4,0
8,22,129,0.36363636363636365,0.6363636363636364,20,0
9,33,89,0.48484848484848486,0.5151515151515151,12,0
5,24,236,0.25,0.75,1,1
6,29,56,0.6551724137931034,0.3448275862068966,2,1
9,32,183,0.4375,0.5625,9,0
10,42,137,0.47619047619047616,0.5238095238095238,12,0
8,28,84,0.4642857142857143,0.5357142857142857,5,0
2,6,25,0.5,0.5,0,1
2,7,18,0.5714285714285714,0.42857142857142855,0,1
10,36,49,0.6388888888888888,0.3611111111111111,16,0
8,24,65,0.7083333333333334,0.2916666666666667,8,0
9,27,44,0.7037037037037037,0.2962962962962963,14,0
6,23,65,0.43478260869565216,0.5652173913043478,3,1
4,12,5,0.75,0.25,3,0
2,6,8,0.3333333333333333,0.6666666666666666,0,1
10,35,135,0.45714285714285713,0.5428571428571428,19,0
2,7,7,0.5714285714285714,0.42857142857142855,0,1
1,4,6,0.5,0.5,0,1
5,29,223,0.3793103448275862,0.6206896551724138,0,1
4,10,16,0.5,0.5,3,0
1,5,17,0.6,0.4,0,1
2,11,75,0.45454545454545453,0.5454545454545454,0,1
1,2,2,0.5,0.5,0,1
8,33,167,0.5454545454545454,0.45454545454545453,10,0
4,18,114,0.5555555555555556,0.4444444444444444,1,1
6,20,62,0.45,0.55,7,0
7,21,96,0.38095238095238093,0.6190476190476191,9,0
7,32,211,0.4375,0.5625,4,0
5,21,33,0.5714285714285714,0.42857142857142855,0,1
6,27,60,0.5925925925925926,0.4074074074074074,3,0
2,3,3,0.3333333333333333,0.6666666666666666,0,1
8,40,159,0.475,0.525,1,1
8,39,281,0.5641025641025641,0.4358974358974359,7,0
2,11,63,0.45454545454545453,0.5454545454545454,0,1
1,1,0,1.0,0.0,0,1
6,31,191,0.5161290322580645,0.4838709677419355,0,1
4,18,131,0.4444444444444444,0.5555555555555556,3,1
1,4,2,0.75,0.25,0,1
5,17,27,0.6470588235294118,0.35294117647058826,4,1
8,25,89,0.64,0.36,7,0
4,7,5,0.5714285714285714,0.42857142857142855,4,1
9,27,55,0.48148148148148145,0.5185185185185185,11,0
9,35,266,0.34285714285714286,0.6571428571428571,9,0
4,21,96,0.42857142857142855,0.5714285714285714,0,1
10,42,148,0.5,0.5,11,0
3,6,7,0.5,0.5,1,0
3,12,40,0.3333333333333333,0.6666666666666666,0,1
1,3,3,0.3333333333333333,0.6666666666666666,0,1
7,29,176,0.6206896551724138,0.3793103448275862,4,0
8,37,95,0.5675675675675675,0.43243243243243246,2,0
10,42,139,0.5476190476190477,0.4523809523809524,13,0
10,35,65,0.5714285714285714,0.42857142857142855,12,0
1,5,8,0.8,0.2,0,1
6,19,37,0.631578947368421,0.3684210526315789,5,0
9,34,117,0.47058823529411764,0.5294117647058824,8,0
9,38,163,0.5526315789473685,0.4473684210526316,6,0
8,42,155,0.5952380952380952,0.40476190476190477,3,0
2,7,17,0.2857142857142857,0.7142857142857143,0,1
6,28,118,0.6071428571428571,0.39285714285714285,2,0
1,5,15,0.2,0.8,0,1
7,29,59,0.5517241379310345,0.4482758620689655,3,0
4,13,54,0.38461538461538464,0.6153846153846154,3,0
5,17,23,0.7647058823529411,0.23529411764705882,6,0
3,12,48,0.4166666666666667,0.5833333333333334,1,1
10,32,144,0.4375,0.5625,20,0
7,31,203,0.5161290322580645,0.4838709677419355,6,0
9,41,309,0.5609756097560976,0.43902439024390244,8,0
9,26,75,0.5384615384615384,0.46153846153846156,15,0
4,15,32,0.6,0.4,0,1
8,33,171,0.42424242424242425,0.5757575757575758,5,0
6,27,70,0.48148148148148145,0.5185185185185185,2,0
10,40,212,0.525,0.475,14,0
3,13,16,0.6153846153846154,0.38461538461538464,0,1
6,31,159,0.4838709677419355,0.5161290322580645,5,0
8,31,152,0.45161290322580644,0.5483870967741935,9,0
6,19,39,0.5263157894736842,0.47368421052631576,2,0
8,31,140,0.5161290322580645,0.4838709677419355,7,0
6,26,99,0.5384615384615384,0.46153846153846156,2,1
6,21,56,0.5714285714285714,0.42857142857142855,5,0
5,28,176,0.5,0.5,0,1
10,36,94,0.5,0.5,13,0
6,23,47,0.43478260869565216,0.5652173913043478,2,0
3,9,33,0.3333333333333333,0.6666666666666666,1,0
2,7,6,0.5714285714285714,0.42857142857142855,0,1
4,15,16,0.5333333333333333,0.4666666666666667,0,1
4,23,155,0.43478260869565216,0.5652173913043478,1,1
1,2,0,1.0,0.0,0,1
1,1,1,0.0,1.0,0,1
1,7,112,0.5714285714285714,0.42857142857142855,0,1
2,3,4,0.0,1.0,1,0
10,39,321,0.46153846153846156,0.5384615384615384,13,0
6,26,228,0.5,0.5,4,0
8,40,152,0.525,0.475,4,0
1,3,6,0.3333333333333333,0.6666666666666666,0,1
7,38,217,0.5263157894736842,0.47368421052631576,2,1
6,29,172,0.5862068965517241,0.41379310344827586,1,1
8,27,53,0.5185185185185185,0.48148148148148145,11,0
6,27,49,0.6666666666666666,0.3333333333333333,2,0
1,4,10,0.5,0.5,0,1
10,31,57,0.5161290322580645,0.4838709677419355,9,0
6,27,173,0.5555555555555556,0.4444444444444444,1,0
5,22,144,0.45454545454545453,0.5454545454545454,4,0
6,23,62,0.5652173913043478,0.43478260869565216,1,0
2,7,20,0.2857142857142857,0.7142857142857143,0,1
1,2,3,0.0,1.0,0,1
2,6,27,0.3333333333333333,0.6666666666666666,0,1
6,29,192,0.41379310344827586,0.5862068965517241,3,1
3,8,3,0.75,0.25,1,1
2,10,42,0.4,0.6,0,1
7,22,94,0.45454545454545453,0.5454545454545454,9,0
1,7,53,0.42857142857142855,0.5714285714285714,0,1
2,3,1,0.6666666666666666,0.3333333333333333,0,1
3,11,117,0.5454545454545454,0.45454545454545453,2,1
10,44,222,0.5227272727272727,0.4772727272727273,11,0
10,46,302,0.5652173913043478,0.43478260869565216,6,0
3,15,68,0.5333333333333333,0.4666666666666667,0,1
6,19,31,0.5789473684210527,0.42105263157894735,9,0
5,19,95,0.5263157894736842,0.47368421052631576,2,0
4,13,10,0.8461538461538461,0.15384615384615385,4,1
8,37,161,0.4864864864864865,0.5135135135135135,5,0
3,15,129,0.6,0.4,1,1
7,18,12,0.5555555555555556,0.4444444444444444,9,0
1,5,13,0.4,0.6,0,1
9,37,104,0.3783783783783784,0.6216216216216216,5,0
1,6,23,0.3333333333333333,0.6666666666666666,0,1
10,44,144,0.5227272727272727,0.4772727272727273,9,0
5,14,19,0.5714285714285714,0.42857142857142855,4,0
4,15,30,0.6666666666666666,0.3333333333333333,2,0
10,39,181,0.5128205128205128,0.48717948717948717,14,0
10,41,210,0.5121951219512195,0.4878048780487805,6,0
7,25,125,0.56,0.44,3,1
3,10,20,0.4,0.6,1,1
9,21,26,0.5714285714285714,0.42857142857142855,18,0
10,37,105,0.4594594594594595,0.5405405405405406,15,0
6,15,14,0.5333333333333333,0.4666666666666667,6,1
6,20,72,0.5,0.5,2,0
7,34,67,0.5882352941176471,0.4117647058823529,2,1
9,35,57,0.6,0.4,6,0
8,31,188,0.45161290322580644,0.5483870967741935,4,0
2,8,14,0.375,0.625,0,1
1,7,59,0.2857142857142857,0.7142857142857143,0,1
1,6,27,0.3333333333333333,0.6666666666666666,0,1
7,34,286,0.47058823529411764,0.5294117647058824,5,0
5,24,127,0.7083333333333334,0.2916666666666667,2,0
8,43,253,0.5813953488372093,0.4186046511627907,2,0
9,25,36,0.64,0.36,11,0
10,50,172,0.56,0.44,5,0
3,16,58,0.75,0.25,2,1
2,14,160,0.6428571428571429,0.35714285714285715,0,1
2,2,1,0.5,0.5,0,1
9,28,92,0.5,0.5,14,0
8,26,89,0.46153846153846156,0.5384615384615384,13,0
9,38,184,0.39473684210526316,0.6052631578947368,4,0
3,10,9,0.6,0.4,1,1
8,26,58,0.6153846153846154,0.38461538461538464,15,0
2,3,0,1.0,0.0,1,0
6,25,123,0.48,0.52,2,1
1,3,1,0.6666666666666666,0.3333333333333333,0,1
1,1,0,1.0,0.0,0,1
6,34,216,0.47058823529411764,0.5294117647058824,2,0
7,35,149,0.5714285714285714,0.42857142857142855,0,1
6,30,194,0.4,0.6,2,0
6,27,183,0.5555555555555556,0.4444444444444444,5,1
9,40,183,0.575,0.425,7,0
8,31,163,0.5161290322580645,0.4838709677419355,7,0
8,28,177,0.5714285714285714,0.42857142857142855,9,0
7,25,103,0.44,0.56,8,0
7,31,127,0.41935483870967744,0.5806451612903226,5,0
7,29,116,0.4827586206896552,0.5172413793103449,4,0
1,2,2,0.5,0.5,0,1
2,10,32,0.4,0.6,0,1
3,7,3,0.7142857142857143,0.2857142857142857,1,1
5,20,136,0.4,0.6,2,0
9,31,111,0.41935483870967744,0.5806451612903226,11,0
10,33,170,0.5151515151515151,0.48484848484848486,12,0
1,5,4,0.8,0.2,0,1
2,8,77,0.5,0.5,1,1
2,8,29,0.25,0.75,0,1
3,16,101,0.3125,0.6875,1,1
7,29,165,0.3793103448275862,0.6206896551724138,2,0
9,37,161,0.3783783783783784,0.6216216216216216,8,0
10,45,270,0.4222222222222222,0.5777777777777777,6,0
4,10,29,0.4,0.6,2,0
4,14,27,0.5,0.5,2,1
2,8,58,0.375,0.625,0,1
4,22,178,0.5,0.5,2,1
10,41,268,0.43902439024390244,0.5609756097560976,16,0
8,36,199,0.5277777777777778,0.4722222222222222,7,0
5,10,5,0.7,0.3,4,0
10,35,103,0.37142857142857144,0.6285714285714286,9,0
8,36,213,0.5,0.5,6,0
8,33,179,0.42424242424242425,0.5757575757575758,5,0
3,13,105,0.46153846153846156,0.5384615384615384,0,1
5,19,45,0.3684210526315789,0.631578947368421,1,1
9,28,57,0.5714285714285714,0.42857142857142855,10,0
5,20,61,0.5,0.5,1,0
7,29,230,0.5862068965517241,0.41379310344827586,4,0
10,44,190,0.5227272727272727,0.4772727272727273,3,0
7,25,198,0.32,0.68,11,0
8,37,195,0.5675675675675675,0.43243243243243246,5,0
10,34,108,0.47058823529411764,0.5294117647058824,18,0
4,19,68,0.42105263157894735,0.5789473684210527,1,1
4,17,53,0.5294117647058824,0.47058823529411764,1,1
10,56,284,0.48214285714285715,0.5178571428571429,1,1
7,28,90,0.35714285714285715,0.6428571428571429,4,0
2,9,26,0.3333333333333333,0.6666666666666666,0,1
1,7,56,0.5714285714285714,0.42857142857142855,0,1
7,21,74,0.42857142857142855,0.5714285714285714,6,0
7,25,118,0.52,0.48,5,0
1,5,25,0.4,0.6,0,1
10,41,251,0.4146341463414634,0.5853658536585366,6,0
1,7,125,0.14285714285714285,0.8571428571428571,0,1
6,24,175,0.25,0.75,6,1
6,34,183,0.3235294117647059,0.6764705882352942,0,1
6,26,135,0.38461538461538464,0.6153846153846154,3,1
7,34,260,0.5294117647058824,0.47058823529411764,5,0
3,9,6,0.6666666666666666,0.3333333333333333,1,1
10,38,169,0.42105263157894735,0.5789473684210527,8,0
9,28,63,0.6071428571428571,0.39285714285714285,15,0
9,31,146,0.45161290322580644,0.5483870967741935,15,0
6,30,147,0.36666666666666664,0.6333333333333333,2,0
7,19,40,0.3684210526315789,0.631578947368421,8,0
7,27,150,0.4444444444444444,0.5555555555555556,7,0
7,30,142,0.5333333333333333,0.4666666666666667,5,0
8,35,145,0.6571428571428571,0.34285714285714286,8,0
1,2,1,0.5,0.5,0,1
7,32,47,0.625,0.375,10,1
5,19,103,0.3684210526315789,0.631578947368421,4,1
8,32,212,0.40625,0.59375,9,0
10,35,97,0.6285714285714286,0.37142857142857144,10,0
3,7,20,0.42857142857142855,0.5714285714285714,4,1
5,22,144,0.45454545454545453,0.5454545454545454,3,1
8,22,27,0.7272727272727273,0.2727272727272727,13,0
4,13,46,0.15384615384615385,0.8461538461538461,3,0
3,10,113,0.3,0.7,1,1
4,15,112,0.4666666666666667,0.5333333333333333,1,1
5,20,62,0.65,0.35,3,0
4,15,73,0.3333333333333333,0.6666666666666666,1,0
4,15,18,0.6,0.4,2,0
7,24,50,0.4583333333333333,0.5416666666666666,7,0
7,29,123,0.5172413793103449,0.4827586206896552,5,0
9,32,54,0.46875,0.53125,7,0
1,3,1,0.6666666666666666,0.3333333333333333,0,1
2,4,1,0.75,0.25,0,1
9,53,329,0.49056603773584906,0.5094339622641509,3,0
2,9,114,0.5555555555555556,0.4444444444444444,0,1
6,18,132,0.3888888888888889,0.6111111111111112,6,0
9,28,60,0.6071428571428571,0.39285714285714285,12,0
6,22,105,0.45454545454545453,0.5454545454545454,3,0
10,41,223,0.4634146341463415,0.5365853658536586,10,0
7,29,173,0.3793103448275862,0.6206896551724138,2,0
2,11,76,0.45454545454545453,0.5454545454545454,0,1
1,1,0,1.0,0.0,0,1
3,17,120,0.5882352941176471,0.4117647058823529,0,1
7,22,22,0.6363636363636364,0.36363636363636365,13,0
1,7,66,0.7142857142857143,0.2857142857142857,0,1
1,1,1,0.0,1.0,0,1
3,5,5,0.6,0.4,1,0
3,16,75,0.5,0.5,0,1
10,35,97,0.5142857142857142,0.4857142857142857,15,0
8,36,100,0.5833333333333334,0.4166666666666667,5,0
8,24,59,0.5416666666666666,0.4583333333333333,16,0
2,9,44,0.4444444444444444,0.5555555555555556,0,1
3,14,24,0.5714285714285714,0.42857142857142855,0,1
10,41,214,0.4146341463414634,0.5853658536585366,11,0
8,37,99,0.5405405405405406,0.4594594594594595,1,1
8,39,184,0.5384615384615384,0.46153846153846156,4,0
6,24,78,0.5416666666666666,0.4583333333333333,6,0
9,43,351,0.46511627906976744,0.5348837209302325,7,0
1,7,98,0.5714285714285714,0.42857142857142855,0,1
4,21,192,0.3333333333333333,0.6666666666666666,1,1
3,20,119,0.55,0.45,0,1
7,22,58,0.5454545454545454,0.45454545454545453,5,0
10,43,179,0.4883720930232558,0.5116279069767442,8,0
2,7,11,0.5714285714285714,0.42857142857142855,0,1
2,3,1,0.6666666666666666,0.3333333333333333,0,1
5,23,54,0.6086956521739131,0.391304347826087,0,1
8,38,269,0.47368421052631576,0.5263157894736842,5,0
7,33,72,0.45454545454545453,0.5454545454545454,2,1
1,5,19,0.4,0.6,0,1
5,18,84,0.2777777777777778,0.7222222222222222,2,0
8,25,165,0.48,0.52,8,0
5,27,216,0.5185185185185185,0.48148148148148145,2,1
1,3,0,1.0,0.0,0,1
3,12,27,0.3333333333333333,0.6666666666666666,0,1
1,2,0,1.0,0.0,0,1
6,26,40,0.5384615384615384,0.46153846153846156,0,1
9,38,179,0.5789473684210527,0.42105263157894735,12,0
1,7,21,0.5714285714285714,0.42857142857142855,0,1
10,47,242,0.5106382978723404,0.48936170212765956,12,0
9,39,235,0.4358974358974359,0.5641025641025641,9,0
6,21,151,0.2857142857142857,0.7142857142857143,6,0
7,22,46,0.6363636363636364,0.36363636363636365,6,0
8,21,61,0.42857142857142855,0.5714285714285714,12,0
1,3,6,0.3333333333333333,0.6666666666666666,0,1
6,20,19,0.65,0.35,4,0
8,30,105,0.5,0.5,7,0
10,39,114,0.5641025641025641,0.4358974358974359,18,0
3,14,46,0.35714285714285715,0.6428571428571429,1,1
5,20,75,0.5,0.5,3,0
6,28,278,0.32142857142857145,0.6785714285714286,5,0
3,9,9,0.5555555555555556,0.4444444444444444,1,1
6,24,173,0.4583333333333333,0.5416666666666666,4,0
1,7,26,0.5714285714285714,0.42857142857142855,0,1
6,16,11,0.625,0.375,4,0
4,19,63,0.6842105263157895,0.3157894736842105,1,1
6,19,60,0.42105263157894735,0.5789473684210527,5,0
8,31,127,0.6129032258064516,0.3870967741935484,7,0
1,5,20,0.6,0.4,0,1
10,47,306,0.48936170212765956,0.5106382978723404,6,0
6,20,40,0.45,0.55,5,0
6,20,24,0.5,0.5,3,1
2,8,26,0.5,0.5,0,1
9,32,88,0.4375,0.5625,8,1
4,21,78,0.5238095238095238,0.47619047619047616,0,1
10,30,112,0.5333333333333333,0.4666666666666667,18,0
2,3,2,0.3333333333333333,0.6666666666666666,0,1
9,38,122,0.5263157894736842,0.47368421052631576,8,0
1,1,0,1.0,0.0,0,1
3,11,39,0.6363636363636364,0.36363636363636365,2,1
7,37,291,0.3783783783783784,0.6216216216216216,0,1
5,19,68,0.47368421052631576,0.5263157894736842,3,0
2,4,7,0.25,0.75,0,1
2,6,7,0.5,0.5,0,1
2,12,65,0.4166666666666667,0.5833333333333334,0,1
1,1,1,0.0,1.0,0,1
9,19,18,0.5789473684210527,0.42105263157894735,19,0
7,31,77,0.5806451612903226,0.41935483870967744,3,1
9,40,125,0.4,0.6,5,0
6,27,250,0.3333333333333333,0.6666666666666666,4,0
1,4,0,1.0,0.0,0,1
9,35,149,0.42857142857142855,0.5714285714285714,10,0
1,3,0,1.0,0.0,0,1
2,9,55,0.4444444444444444,0.5555555555555556,0,1
5,21,124,0.5238095238095238,0.47619047619047616,1,0
8,19,27,0.631578947368421,0.3684210526315789,11,0
6,25,60,0.48,0.52,5,0
3,8,17,0.375,0.625,0,1
5,30,200,0.5333333333333333,0.4666666666666667,0,1
9,29,146,0.5517241379310345,0.4482758620689655,10,0
6,25,176,0.56,0.44,2,0
9,38,120,0.42105263157894735,0.5789473684210527,10,0
10,32,100,0.5625,0.4375,21,0
10,37,99,0.5405405405405406,0.4594594594594595,8,0
10,46,243,0.41304347826086957,0.5869565217391305,6,0
3,10,11,0.6,0.4,0,1
6,20,66,0.5,0.5,4,0
1,7,97,0.5714285714285714,0.42857142857142855,0,1
8,32,152,0.4375,0.5625,8,0
2,6,7,0.5,0.5,0,1
9,36,136,0.6388888888888888,0.3611111111111111,13,0
2,7,0,1.0,0.0,1,0
5,26,234,0.2692307692307692,0.7307692307692307,4,0
10,36,81,0.5277777777777778,0.4722222222222222,9,0
9,38,99,0.5,0.5,4,0
6,21,36,0.5238095238095238,0.47619047619047616,1,1
10,48,259,0.4375,0.5625,8,0
1,3,6,0.3333333333333333,0.6666666666666666,0,1
6,27,41,0.7037037037037037,0.2962962962962963,1,0
5,16,45,0.625,0.375,3,1
9,24,33,0.5,0.5,13,0
5,30,234,0.43333333333333335,0.5666666666666667,0,1
8,37,117,0.5675675675675675,0.43243243243243246,1,0
10,38,149,0.47368421052631576,0.5263157894736842,10,0
10,38,209,0.47368421052631576,0.5263157894736842,15,0
1,2,1,0.5,0.5,0,1
9,40,94,0.6,0.4,8,0
6,23,56,0.5217391304347826,0.4782608695652174,3,0
8,23,75,0.34782608695652173,0.6521739130434783,16,0
8,36,304,0.3888888888888889,0.6111111111111112,4,0
8,42,339,0.42857142857142855,0.5714285714285714,2,0
10,35,99,0.5428571428571428,0.45714285714285713,16,0
1,2,3,0.0,1.0,0,1
1,6,21,0.5,0.5,0,1
4,15,107,0.5333333333333333,0.4666666666666667,0,1
6,23,162,0.5652173913043478,0.43478260869565216,6,0
10,37,109,0.4864864864864865,0.5135135135135135,10,0
7,21,19,0.5714285714285714,0.42857142857142855,4,0
6,18,13,0.5555555555555556,0.4444444444444444,4,0
3,8,35,0.625,0.375,2,1
4,14,75,0.35714285714285715,0.6428571428571429,1,1
9,38,274,0.5263157894736842,0.47368421052631576,3,0
6,24,65,0.3333333333333333,0.6666666666666666,2,1
3,11,25,0.5454545454545454,0.45454545454545453,1,1
6,26,123,0.4230769230769231,0.5769230769230769,4,0
4,16,115,0.5625,0.4375,4,1
3,14,67,0.7857142857142857,0.21428571428571427,1,1
9,40,228,0.575,0.425,7,0
4,20,110,0.5,0.5,1,1
4,9,19,0.5555555555555556,0.4444444444444444,4,1
9,41,160,0.5365853658536586,0.4634146341463415,5,0
9,30,77,0.5333333333333333,0.4666666666666667,8,0
8,33,123,0.45454545454545453,0.5454545454545454,4,0
6,26,132,0.5384615384615384,0.46153846153846156,4,0
1,7,24,0.7142857142857143,0.2857142857142857,0,1
3,11,60,0.36363636363636365,0.6363636363636364,1,1
3,13,35,0.46153846153846156,0.5384615384615384,0,1
8,24,145,0.2916666666666667,0.7083333333333334,16,0
6,20,138,0.55,0.45,6,0
1,4,15,0.0,1.0,0,1
1,2,1,0.5,0.5,0,1
6,24,77,0.4583333333333333,0.5416666666666666,3,1
7,22,105,0.3181818181818182,0.6818181818181818,7,0
6,22,33,0.5,0.5,4,1
10,41,192,0.4878048780487805,0.5121951219512195,10,0
7,24,89,0.3333333333333333,0.6666666666666666,7,0
2,8,9,0.5,0.5,0,1
2,9,20,0.7777777777777778,0.2222222222222222,0,1
2,9,100,0.6666666666666666,0.3333333333333333,0,1
2,8,15,0.5,0.5,0,1
3,9,60,0.4444444444444444,0.5555555555555556,0,1
1,6,58,0.3333333333333333,0.6666666666666666,0,1
4,13,29,0.6923076923076923,0.3076923076923077,3,0
1,1,1,0.0,1.0,0,1
1,6,24,0.6666666666666666,0.3333333333333333,0,1
10,40,92,0.55,0.45,5,0
2,10,114,0.2,0.8,0,1
5,29,131,0.4482758620689655,0.5517241379310345,0,1
4,16,45,0.5,0.5,1,1
5,18,52,0.3888888888888889,0.6111111111111112,5,0
3,10,35,0.4,0.6,1,1
8,30,107,0.5,0.5,10,0
7,27,38,0.5925925925925926,0.4074074074074074,4,0
4,16,66,0.4375,0.5625,1,1
7,18,63,0.16666666666666666,0.8333333333333334,10,0
1,3,7,0.0,1.0,0,1
10,43,226,0.4883720930232558,0.5116279069767442,10,0
2,2,2,0.0,1.0,2,1
7,31,121,0.4838709677419355,0.5161290322580645,1,0
7,32,124,0.5,0.5,1,0
4,24,85,0.4583333333333333,0.5416666666666666,0,1
3,15,86,0.3333333333333333,0.6666666666666666,1,1
3,3,1,0.6666666666666666,0.3333333333333333,2,1
8,33,158,0.5454545454545454,0.45454545454545453,6,0
8,37,207,0.4594594594594595,0.5405405405405406,6,0
8,31,149,0.5161290322580645,0.4838709677419355,5,0
3,11,24,0.6363636363636364,0.36363636363636365,1,1
1,1,0,1.0,0.0,0,1
9,44,318,0.3409090909090909,0.6590909090909091,1,1
8,36,219,0.4722222222222222,0.5277777777777778,3,0
5,26,140,0.5,0.5,2,0
1,3,3,0.3333333333333333,0.6666666666666666,0,1
3,19,129,0.47368421052631576,0.5263157894736842,0,1
10,32,62,0.46875,0.53125,12,0
5,12,10,0.5833333333333334,0.4166666666666667,6,0
3,15,192,0.4,0.6,0,1
6,26,43,0.5384615384615384,0.46153846153846156,3,1
9,41,266,0.43902439024390244,0.5609756097560976,3,0
4,19,49,0.5789473684210527,0.42105263157894735,2,1
3,14,46,0.5,0.5,0,1
8,33,187,0.5151515151515151,0.48484848484848486,7,0
10,42,157,0.6190476190476191,0.38095238095238093,15,0
4,23,59,0.6086956521739131,0.391304347826087,0,1
8,31,141,0.3548387096774194,0.6451612903225806,5,0
9,31,53,0.45161290322580644,0.5483870967741935,8,0
4,16,19,0.625,0.375,0,1
6,25,226,0.4,0.6,3,0
4,14,43,0.5,0.5,2,0
5,21,120,0.5238095238095238,0.47619047619047616,2,0
8,28,56,0.5357142857142857,0.4642857142857143,7,0
9,28,88,0.5714285714285714,0.42857142857142855,15,0
7,25,76,0.4,0.6,4,0
6,18,46,0.5555555555555556,0.4444444444444444,6,0
6,26,188,0.5,0.5,4,1
5,16,14,0.5625,0.4375,3,0
5,18,116,0.5555555555555556,0.4444444444444444,1,1
10,35,48,0.6571428571428571,0.34285714285714286,9,0
6,19,79,0.3684210526315789,0.631578947368421,12,0
10,37,144,0.4594594594594595,0.5405405405405406,16,0
8,31,89,0.3225806451612903,0.6774193548387096,5,0
4,17,81,0.4117647058823529,0.5882352941176471,0,1
1,6,57,0.3333333333333333,0.6666666666666666,0,1
4,12,50,0.4166666666666667,0.5833333333333334,1,1
1,7,78,0.42857142857142855,0.5714285714285714,0,1
9,30,52,0.5666666666666667,0.43333333333333335,9,0
5,31,154,0.5161290322580645,0.4838709677419355,1,1
9,34,253,0.5588235294117647,0.4411764705882353,10,0
5,23,81,0.34782608695652173,0.6521739130434783,8,1
3,12,105,0.08333333333333333,0.9166666666666666,1,0
3,14,62,0.42857142857142855,0.5714285714285714,0,1
8,34,150,0.4117647058823529,0.5882352941176471,5,0
8,47,265,0.6382978723404256,0.3617021276595745,0,1
3,10,80,0.4,0.6,1,0
8,34,70,0.5588235294117647,0.4411764705882353,6,0
10,46,284,0.5,0.5,10,0
9,34,95,0.5588235294117647,0.4411764705882353,6,0
5,28,306,0.32142857142857145,0.6785714285714286,1,1
